feature_set,model,split,label,precision,recall,f1-score,support
v1_btts_over,logistic_regression,train,D,0.3746234939759036,0.4381329810656099,0.4038968946620662,2271.0
v1_btts_over,logistic_regression,train,A,0.5492297387809779,0.5784832451499118,0.5634770657962549,2835.0
v1_btts_over,logistic_regression,train,accuracy,0.5399357483106236,0.5399357483106236,0.5399357483106236,0.5399357483106236
v1_btts_over,logistic_regression,train,macro avg,0.5284335985112796,0.529214675082127,0.5267649491335201,9027.0
v1_btts_over,logistic_regression,train,weighted avg,0.5540458799060374,0.5399357483106236,0.5448067051080596,9027.0
v1_btts_over,logistic_regression,validation,H,0.6131191432396251,0.6066225165562914,0.6098535286284953,755.0
v1_btts_over,logistic_regression,validation,D,0.319910514541387,0.30885529157667385,0.3142857142857143,463.0
v1_btts_over,logistic_regression,validation,A,0.521505376344086,0.5449438202247191,0.532967032967033,534.0
v1_btts_over,logistic_regression,validation,accuracy,0.5091324200913242,0.5091324200913242,0.5091324200913242,0.5091324200913242
v1_btts_over,logistic_regression,validation,macro avg,0.4848450113750327,0.48680720945256145,0.4857020919604142,1752.0
v1_btts_over,logistic_regression,validation,weighted avg,0.5077096988278088,0.5091324200913242,0.5083094152015956,1752.0
v1_btts_over,logistic_regression,test,H,0.5953678474114441,0.5945578231292517,0.5949625595643295,735.0
v1_btts_over,logistic_regression,test,D,0.30892448512585813,0.3082191780821918,0.30857142857142855,438.0
v1_btts_over,logistic_regression,test,A,0.527681660899654,0.5295138888888888,0.5285961871750433,576.0
v1_btts_over,logistic_regression,test,accuracy,0.501429388221841,0.501429388221841,0.501429388221841,0.501429388221841
v1_btts_over,logistic_regression,test,macro avg,0.4773246644789854,0.4774302967001107,0.47737672510360046,1749.0
v1_btts_over,logistic_regression,test,weighted avg,0.5013430125847558,0.501429388221841,0.5013854607243527,1749.0
v1_btts_over,random_forest_reference,train,H,0.8321821437707854,0.8296352971180821,0.8309067688378033,3921.0
v1_btts_over,random_forest_reference,train,D,0.9232313095835424,0.8102157639806252,0.8630393996247655,2271.0
v1_btts_over,random_forest_reference,train,A,0.76256,0.8405643738977072,0.7996644295302013,2835.0
v1_btts_over,random_forest_reference,train,accuracy,0.8281821203057494,0.8281821203057494,0.8281821203057494,0.8281821203057494
v1_btts_over,random_forest_reference,train,macro avg,0.8393244844514426,0.8268051449988049,0.8312035326642567,9027.0
v1_btts_over,random_forest_reference,train,weighted avg,0.833222786062864,0.8281821203057494,0.8291787498481212,9027.0
v1_btts_over,random_forest_reference,validation,H,0.6033898305084746,0.7072847682119205,0.651219512195122,755.0
v1_btts_over,random_forest_reference,validation,D,0.40186915887850466,0.1857451403887689,0.25406203840472674,463.0
v1_btts_over,random_forest_reference,validation,A,0.5068912710566615,0.6198501872659176,0.5577085088458298,534.0
v1_btts_over,random_forest_reference,validation,accuracy,0.5428082191780822,0.5428082191780822,0.5428082191780822,0.5428082191780822
v1_btts_over,random_forest_reference,validation,macro avg,0.5040500868145469,0.504293365288869,0.4876633531485595,1752.0
v1_btts_over,random_forest_reference,validation,weighted avg,0.5207218500792827,0.5428082191780822,0.5177613009203075,1752.0
v1_btts_over,random_forest_reference,test,H,0.5807174887892377,0.7047619047619048,0.6367547633681623,735.0
v1_btts_over,random_forest_reference,test,D,0.33617021276595743,0.18036529680365296,0.23476968796433878,438.0
v1_btts_over,random_forest_reference,test,A,0.545016077170418,0.5885416666666666,0.5659432387312187,576.0
v1_btts_over,random_forest_reference,test,accuracy,0.5351629502572899,0.5351629502572899,0.5351629502572899,0.5351629502572899
v1_btts_over,random_forest_reference,test,macro avg,0.48730125957520437,0.4912229560774081,0.4791558966879066,1749.0
v1_btts_over,random_forest_reference,test,weighted avg,0.5077182206413607,0.5351629502572899,0.5127656831979198,1749.0
v1_btts_over,catboost_classifier,train,H,0.5726433870092275,0.8071920428462127,0.6699830651989839,3921.0
v1_btts_over,catboost_classifier,train,D,0.654434250764526,0.09423161602818142,0.16474210931485758,2271.0
v1_btts_over,catboost_classifier,train,A,0.5433343838638512,0.6081128747795415,0.5739014647137151,2835.0
v1_btts_over,catboost_classifier,train,accuracy,0.5653040877367896,0.5653040877367896,0.5653040877367896,0.5653040877367896
v1_btts_over,catboost_classifier,train,macro avg,0.5901373405458682,0.5031788445513118,0.4695422130758522,9027.0
v1_btts_over,catboost_classifier,train,weighted avg,0.5840154959791113,0.5653040877367896,0.5127000754805184,9027.0
v1_btts_over,catboost_classifier,validation,H,0.5561450044208665,0.833112582781457,0.6670201484623541,755.0
v1_btts_over,catboost_classifier,validation,D,0.2857142857142857,0.012958963282937365,0.024793388429752067,463.0
v1_btts_over,catboost_classifier,validation,A,0.5416666666666666,0.6086142322097379,0.5731922398589065,534.0
v1_btts_over,catboost_classifier,validation,accuracy,0.547945205479452,0.547945205479452,0.547945205479452,0.547945205479452
v1_btts_over,catboost_classifier,validation,macro avg,0.4611753189339396,0.48489525942471073,0.4216685922503376,1752.0
v1_btts_over,catboost_classifier,validation,weighted avg,0.4802655209038062,0.547945205479452,0.468701031402231,1752.0
v1_btts_over,catboost_classifier,test,H,0.5314136125654451,0.8285714285714286,0.6475279106858054,735.0
v1_btts_over,catboost_classifier,test,D,0.28125,0.02054794520547945,0.03829787234042553,438.0
v1_btts_over,catboost_classifier,test,A,0.5499124343257443,0.5451388888888888,0.5475152571926766,576.0
v1_btts_over,catboost_classifier,test,accuracy,0.5328759291023442,0.5328759291023442,0.5328759291023442,0.5328759291023442
v1_btts_over,catboost_classifier,test,macro avg,0.45419201563039646,0.4647527542219323,0.41111368007296917,1749.0
v1_btts_over,catboost_classifier,test,weighted avg,0.47485767147354535,0.5328759291023442,0.4620218814077502,1749.0
v1_corners_yellow,logistic_regression,train,H,0.6646072374227714,0.5761285386381025,0.6172131147540983,3921.0
v1_corners_yellow,logistic_regression,train,D,0.37627889352027283,0.4372523117569353,0.4044806517311609,2271.0
v1_corners_yellow,logistic_regression,train,A,0.5496821679491469,0.5795414462081129,0.564217032967033,2835.0
v1_corners_yellow,logistic_regression,train,accuracy,0.5422621025811455,0.5422621025811455,0.5422621025811455,0.5422621025811455
v1_corners_yellow,logistic_regression,train,macro avg,0.5301894329640637,0.5309740988677168,0.528636933150764,9027.0
v1_corners_yellow,logistic_regression,train,weighted avg,0.555976879500948,0.5422621025811455,0.5470503457952614,9027.0
v1_corners_yellow,logistic_regression,validation,H,0.604,0.6,0.6019933554817276,755.0
v1_corners_yellow,logistic_regression,validation,D,0.3076923076923077,0.3023758099352052,0.30501089324618735,463.0
v1_corners_yellow,logistic_regression,validation,A,0.5155393053016454,0.5280898876404494,0.5217391304347826,534.0
v1_corners_yellow,logistic_regression,validation,accuracy,0.4994292237442922,0.4994292237442922,0.4994292237442922,0.4994292237442922
v1_corners_yellow,logistic_regression,validation,macro avg,0.4757438709979844,0.47682189919188483,0.47624779305423254,1752.0
v1_corners_yellow,logistic_regression,validation,weighted avg,0.49873260701633393,0.4994292237442922,0.4990489284325702,1752.0
v1_corners_yellow,logistic_regression,test,H,0.5924932975871313,0.601360544217687,0.5968939905469277,735.0
v1_corners_yellow,logistic_regression,test,D,0.29411764705882354,0.2853881278538813,0.28968713789107764,438.0
v1_corners_yellow,logistic_regression,test,A,0.5380622837370242,0.5399305555555556,0.5389948006932409,576.0
v1_corners_yellow,logistic_regression,test,accuracy,0.5020011435105775,0.5020011435105775,0.5020011435105775,0.5020011435105775
v1_corners_yellow,logistic_regression,test,macro avg,0.4748910761276597,0.4755597425423746,0.47519197637708216,1749.0
v1_corners_yellow,logistic_regression,test,weighted avg,0.4998456138198012,0.5020011435105775,0.5008925412507665,1749.0
v1_corners_yellow,random_forest_reference,train,H,0.8527545062198527,0.8566692170364703,0.8547073791348601,3921.0
v1_corners_yellow,random_forest_reference,train,D,0.9694501018329938,0.8383971818582122,0.8991735537190083,2271.0
v1_corners_yellow,random_forest_reference,train,A,0.7880921895006402,0.8684303350970017,0.8263131397885551,2835.0
v1_corners_yellow,random_forest_reference,train,accuracy,0.8557660352276504,0.8557660352276504,0.8557660352276504,0.8557660352276504
v1_corners_yellow,random_forest_reference,train,macro avg,0.8700989325178289,0.8544989113305613,0.860064690880808,9027.0
v1_corners_yellow,random_forest_reference,train,weighted avg,0.8618049138567726,0.8557660352276504,0.8569766838799389,9027.0
v1_corners_yellow,random_forest_reference,validation,H,0.5898004434589801,0.704635761589404,0.6421243210621606,755.0
v1_corners_yellow,random_forest_reference,validation,D,0.3173076923076923,0.14254859611231102,0.19672131147540983,463.0
